SeqId	Reference
6107-3	34733
6113-31	2431.8
6115-40	5139.3
6117-4	4202.3
6119-14	1057.5
6121-5	320.7
6123-69	4198.2
6151-18	993.1
6168-11	3173.2
6172-7	3001.9
6207-10	2490.1
6209-2	897.5
6210-100	739.1
6213-10	2066.6
6214-84	699
6217-23	2718.6
6219-14	236.4
6221-1	1822
6223-5	3109.6
6225-3	3470.4
6226-69	1248.5
6227-1	2917.6
6228-58	556
6229-13	3102.1
6230-56	603.6
6231-46	640.2
6232-54	5291.6
6234-74	5191.1
6236-51	1138.8
6237-11	505.4
6238-55	597.5
6240-70	747.7
6245-4	790.5
6247-9	2692.8
6248-68	594.8
6252-62	13078.4
6255-74	3261.8
6256-9	5123.1
6257-56	4807.7
6259-60	8609.2
6260-14	24736.2
6262-14	599.5
6263-77	2403.1
6264-9	205.5
6267-51	1144.2
6273-58	1710.6
6274-15	440
6276-16	2162.6
6277-55	34271.6
6280-11	3190.6
6281-51	1309.2
6283-60	5010.5
6284-7	3698.3
6285-71	7442.9
6289-78	855.3
6290-3	1018.8
6291-55	1602
6294-11	1501.5
6295-67	1956.3
6296-36	461.7
6300-14	3061.3
6304-8	5206.8
6315-58	934
6321-65	1184.2
6324-11	4137.1
6326-20	848.1
6334-9	1108.5
6340-10	21276.8
6342-10	1040.7
6350-43	814.9
6351-55	768.2
6352-8	456.7
6353-60	6210.8
6354-13	1140.1
6356-3	22266.5
6357-83	1288.5
6359-50	1091.8
6360-7	866.3
6361-49	634.5
6362-6	2137.4
6363-55	10086.6
6364-7	5065.4
6365-62	349.6
6366-38	8972
6367-66	14015.7
6368-9	2288.6
6369-82	1335.6
6371-50	836.1
6372-7	9718.4
6373-54	1495.1
6374-7	370.9
6375-75	3073.4
6377-54	848.2
6378-2	6571
6379-62	1158.8
6380-23	71257.1
6382-17	3763.9
6383-90	13518.5
6384-19	440.2
6385-63	704.2
6386-4	4056.8
6387-61	8352.1
6388-21	602.4
6389-57	2666
6390-18	13296.6
6391-52	3433.8
6392-7	11217.7
6393-63	1661.9
6395-58	654
6398-12	732.5
6399-52	304.2
6400-33	1123.4
6401-73	4966.3
6402-8	12936.9
6404-20	1098
6405-74	1820.1
6406-3	3016.8
6407-63	229.8
6408-2	13573.9
6409-57	1117.7
6410-26	327.2
6411-58	988.5
6412-26	188
6413-79	507.4
6414-8	9191.8
6415-90	23459
6416-8	125.5
6417-55	2579.8
6419-75	560.8
6420-4	231
6421-52	1086.5
6423-66	2641.1
6424-2	1500.5
6425-87	6036.5
6430-36	327.1
6431-68	1951.3
6433-57	1911.5
6434-18	995.3
6439-59	9238.8
6440-31	3048.9
6441-62	1427.2
6442-6	3731.8
6443-68	432.8
6444-15	911.1
6447-73	822.1
6448-36	1170.7
6450-8	364.4
6451-64	11392
6453-70	596
6454-38	1406.2
6455-52	457.1
6456-17	1021.5
6457-50	1577.5
6458-6	3303.6
6461-54	6509.4
6462-12	3404.9
6463-59	2072.6
6464-40	1800
6466-7	1186.4
6467-65	4270.5
6468-37	1170.7
6469-62	757.4
6470-19	53896.6
6471-53	29779.2
6472-40	6458.7
6473-55	947.2
6478-2	2912.2
6480-1	623.1
6485-59	2372.4
6491-59	1190
6493-9	1051.3
6494-60	521.1
6495-14	638
6496-60	502.4
6497-10	1872
6502-50	2072.1
6504-65	363.9
6506-54	1319.3
6507-16	1797.4
6508-68	1125.6
6510-56	3216.8
6511-17	1221.5
6512-68	4227.2
6517-14	1664.5
6518-85	1338.7
6520-87	7402.1
6521-35	1507.2
6522-57	31047.2
6525-17	7210.4
6526-77	825.2
6527-1	2492.9
6528-95	1620.1
6530-63	363.8
6531-29	488.1
6533-20	270.4
6536-54	3341.2
6538-90	630.4
6543-182	2026.3
6544-33	2409.1
6545-58	1344.8
6546-41	668.6
6547-83	518.8
6549-60	515.2
6550-4	1344.1
6551-94	9085.5
6553-68	586.8
6555-58	1340
6556-5	1642.2
6557-50	1350.7
6558-5	1594
6561-77	1986.9
6563-78	3073.9
6565-68	1307.2
6568-18	1559.8
6570-1	1816.1
6571-75	1293.1
6572-10	894.9
6574-11	8538.3
6575-79	1392.6
6576-1	1844.3
6577-64	979.4
6578-29	2065.3
6580-29	22727.4
6581-50	373.6
6583-67	28754.6
6584-1	314.8
6586-19	6538.9
6587-6	2369.6
6590-54	27925.8
6593-5	686.8
6594-64	998.8
6597-24	1914.3
6599-5	771.8
6600-70	712.5
6603-18	1877.8
6604-59	1803.6
6605-17	34673.6
6606-61	23732.3
6609-22	2756.1
6611-8	545
6612-90	1461
6617-12	2196.1
6620-82	8211.9
6621-10	2023
6622-90	900.8
6624-94	880.4
6625-31	774.7
6626-81	2682.2
6627-25	3918.7
6629-3	8885.2
6631-17	1240.7
6633-43	2720.8
6641-60	858.2
6645-53	7725.9
6647-55	4277.9
6649-51	457.8
6651-74	32214.4
6653-58	806.1
6706-18	405.8
6713-4	2956.3
6715-63	562.8
6895-1	4498.8
6896-3	4803.8
6897-38	586.4
6899-37	1413
6900-30	1917.1
6904-14	852.8
6907-17	660.6
6909-40	1260.1
6911-103	170.6
6912-6	348
6913-189	377.4
6914-15	4616.8
6915-2	504.6
6917-49	844.5
6918-183	1468.6
6919-3	1692
6920-1	1211.8
6921-24	948.5
6923-1	1486.8
6925-26	865.8
6927-7	4005.6
6929-10	429.4
6930-95	951
6931-10	2365.3
6932-42	2564.8
6933-20	1085.7
6934-8	6572.4
6935-123	4077.5
6936-7	1130.3
6937-251	365.4
6938-21	1084.3
6940-18	1465
6941-11	1774.3
6947-4	8905.2
6948-82	1652.8
6951-26	1198
6955-68	2148.6
6957-14	2728.5
6961-14	4038.2
6962-5	2153.1
6963-82	1092.2
6965-19	1130.8
6966-144	631.2
6967-5	218.6
6969-14	459.3
6973-111	2260
6974-6	468.8
6975-52	1067
6984-6	2559.2
6986-17	947.4
6990-44	1591.8
6991-24	3381.8
6992-67	1279.4
6993-8	409.6
6994-19	3715.4
6997-32	2188.2
6998-106	2691.1
7002-1	660
7003-4	610.5
7006-4	247.1
7007-24	365.9
7008-13	32048.3
7009-6	764.3
7009-8	1256
7011-8	314.1
7012-35	1790.2
7014-27	3680.3
7015-8	15320.6
7016-12	836.2
7018-10	770
7019-13	1973.3
7020-13	365.9
7034-4	3631.3
7038-45	1825.9
7045-4	763.8
7046-6	1129.1
7048-4	707.8
7049-2	2335.9
7050-5	544.5
7054-87	4341.6
7056-16	555.7
7057-18	1466.2
7059-14	4013.4
7060-2	3696.4
7064-2	659.6
7065-1	6871.7
7066-199	287.2
7069-9	590
7070-25	407.9
7071-23	2994.3
7073-69	276.4
7076-17	681
7077-9	478.6
7081-2	620.8
7082-2	1113.8
7083-74	1159.9
7084-1	415.5
7085-81	2335.4
7089-42	445.8
7090-17	1293
7092-7	843.8
7096-30	4131.1
7097-8	449.2
7099-33	597.1
7100-31	1426
7104-71	2162.7
7105-7	593.2
7106-37	721.3
7108-7	303.5
7110-2	14312.4
7113-1	1114
7115-5	3751.1
7116-31	343.8
7117-21	605.8
7118-24	1131.2
7121-2	379.2
7122-31	522.8
7123-25	1870.4
7124-18	1776.8
7125-4	384.6
7127-3	4776.2
7128-9	453.9
7130-4	271.1
7131-207	1811.1
7131-8	823.6
7132-55	541.2
7134-14	799.7
7136-107	1075
7136-7	1205.3
7137-8	518.8
7139-14	3888.2
7140-1	2273.7
7141-21	4648.3
7142-5	2378.8
7143-9	746.1
7144-234	1126
7145-1	2231.2
7146-16	1272.3
7146-5	317.5
7147-35	1170
7148-42	1362.7
7152-5	3365
7153-66	339.9
7154-92	21064.2
7155-46	1275.6
7156-2	6178.4
7157-22	2858.6
7161-25	4744.8
7163-26	5644.9
7167-102	18617.6
7173-141	7071
7174-15	608
7175-4	366.2
7178-59	4781.7
7179-69	1057.5
7180-114	512.4
7181-17	366.9
7182-1	1116
7183-102	658.8
7184-13	947.2
7185-29	18515.9
7186-111	777.2
7187-3	568.2
7189-55	535.3
7190-50	19279.2
7191-32	1133.2
7192-37	789.5
7193-98	568.1
7194-36	5956
7195-119	876.1
7196-21	670.4
7197-2	363.7
7198-197	901.1
7199-3	180.1
7200-4	597.5
7201-5	499.9
7202-107	742.4
7203-125	1941.2
7204-1	1071.9
7206-20	7505.9
7207-4	776.9
7208-60	428.5
7210-25	1507.9
7211-2	1173.2
7215-18	3774.9
7218-87	5210.5
7219-152	579.7
7221-56	549.8
7223-60	3074.8
7224-11	487.1
7225-51	425.2
7227-75	9455.2
7228-2	2884.6
7231-37	650.1
7233-73	802.4
7234-12	815
7239-9	372.4
7240-2	521.4
7241-12	1494.9
7242-14	1663.8
7243-8	1110.3
7244-16	2046.3
7245-2	1146.8
7246-4	564
7247-1	405.3
7249-307	1285.2
7249-37	1884
7251-64	1597.2
7253-6	200.2
7257-18	497.1
7258-5	294.7
7262-191	525.9
7265-32	352.5
7266-4	2749.8
7267-2	1223
7268-12	967
7551-33	2740.8
7624-19	734.3
7625-27	1150.7
7628-40	2103.6
7638-30	11894.8
7648-9	2925.9
7655-11	1705.2
7660-21	30554.8
7680-205	497.1
7691-11	225.2
7693-13	757.7
7695-106	12741.4
7696-3	1217.1
7713-102	1427.4
7713-50	429.4
7717-95	2520.9
7721-81	4410.2
7732-45	530.2
7735-17	3751
7736-28	1078.5
7737-76	816.5
7738-299	1065.6
7740-33	999.6
7741-111	818.9
7742-11	557.2
7743-5	347.1
7744-10	2320.2
7745-3	667.2
7746-230	556.5
7747-47	2499.1
7748-11	2217.6
7751-121	2514.2
7752-31	2219.1
7753-21	3310.6
7754-11	537.8
7755-37	1071.2
7756-37	741.9
7757-5	1545.2
7758-217	3958.4
7761-125	5900.1
7762-30	602.2
7763-25	851.9
7765-15	2490.9
7766-25	1525.8
7767-1	1728.7
7768-10	1054.2
7769-29	1754.8
7770-25	643
7773-20	3800.3
7775-15	1082.5
7776-20	12078
7778-104	756
7779-86	5369.7
7780-34	1220.7
7782-34	577.2
7784-1	4151.1
7785-1	1780.2
7786-83	938.2
7787-25	2444.9
7788-1	4747.8
7789-182	1153.3
7790-21	757.2
7792-58	545.5
7795-14	2091.6
7796-10	2403.5
7797-11	920.3
7799-3	830.8
7800-85	1631.2
7801-30	285.5
7802-53	833
7803-4	1231.3
7805-52	1779.5
7806-33	3099.9
7808-5	1731
7809-22	2285.5
7810-20	2351.4
7812-11	1680.5
7813-6	392.2
7815-49	1013.5
7816-23	241.4
7817-36	1056.2
7818-101	5963.1
7821-6	1514.7
7822-11	534.8
7823-22	4969.4
7824-88	509.3
7825-7	1881.5
7826-1	510.4
7827-20	97.1
7831-39	27812.2
7832-181	5387.5
7835-2	770
7838-27	1472.9
7839-99	1399.7
7840-64	2177.7
7841-84	14217.5
7842-52	1279.3
7843-152	486.9
7846-44	1190.2
7847-66	598.8
7849-3	967.6
7850-1	3814.8
7851-30	1305
7852-9	1230.3
7853-19	1741
7854-38	696.1
7856-51	2743.9
7857-22	4355.2
7859-21	6733.6
7860-9	2312.2
7861-9	3159.4
7863-50	9914.2
7864-3	1345.4
7865-126	998
7866-11	2430.8
7867-154	847.6
7870-8	9460.1
7871-16	1944.8
7872-5	2040.7
7873-32	809.6
7875-86	112283.7
7878-2	1073.7
7879-12	910.9
7880-9	2890.4
7881-244	667.8
7882-31	7138.6
7884-15	1595.9
7885-17	12874.1
7886-26	2452.3
7887-57	410.9
7888-58	3087.4
7890-68	677.5
7891-45	755.8
7892-132	1237.8
7893-19	1445.8
7894-155	554
7895-108	1493.5
7897-75	551.5
7898-29	1048.6
7903-18	635.2
7905-30	99668.9
7909-37	49966.3
7910-41	2615.1
7911-29	1199.1
7915-31	2067.4
7916-10	227.4
7917-17	1987.8
7918-114	2707.5
7919-278	366.1
7920-30	945.8
7921-65	1606.5
7922-5	694.7
7923-41	1478.2
7924-7	3541.4
7925-18	1119
7926-13	1171.1
7927-16	492.1
7928-183	6109.7
7930-3	835.5
7932-23	310.5
7933-75	4988
7934-11	2164.1
7935-26	1345.9
7939-1	1215.7
7943-16	396.3
7944-1	366.6
7945-10	10820.2
7947-19	574.9
7948-129	989.3
7950-142	579.1
7951-146	502.3
7952-2	514.2
7953-20	1481.5
7955-195	45850.2
7956-11	5657.6
7957-2	4332.5
7958-15	680.9
7959-34	9920.9
7960-53	191.4
7962-11	683.5
7963-36	440.9
7965-25	5487.4
7967-38	90
7968-15	728.5
7969-163	977
7970-315	7432.1
7975-97	372.1
7976-19	181.1
7980-72	2351.9
7981-230	580.9
7982-10	1023.5
7983-1	501.6
7986-98	3696.6
7989-5	4231.4
7991-54	1574.8
7992-3	316.4
7993-23	511.2
7994-41	522
7995-16	643.2
7997-118	241.6
7999-23	1666.8
8000-17	1075.1
8002-27	862.3
8003-57	517.8
8004-15	421.5
8005-1	1119.7
8006-12	1246.3
8007-19	1983.7
8008-28	1313.5
8009-121	6593.5
8011-96	197.9
8013-9	2210.4
8014-359	5546.8
8015-144	593.5
8016-19	3076.8
8017-23	1006.4
8018-43	4843.1
8019-73	508.4
8021-59	1643.8
8023-23	78.1
8024-64	1237.2
8028-22	1838
8029-35	1480.3
8031-11	487.4
8032-23	252.4
8033-1	622.6
8034-6	519
8035-6	3522.7
8036-75	198
8037-53	1855.9
8038-41	2330.8
8039-41	3537.4
8040-9	1465.2
8041-5	1760.8
8042-88	868.2
8043-153	1033.3
8044-90	746.5
8045-3	350.1
8046-9	1782.9
8048-9	18604.8
8051-10	167.1
8052-115	831.1
8053-16	535.9
8055-33	375.5
8057-78	592
8059-1	898.9
8060-7	222.1
8061-102	274
8062-15	574.4
8064-125	1017.6
8065-245	273.1
8066-38	551.9
8067-21	373.4
8068-43	635.6
8069-85	2971.4
8070-88	366
8071-114	899.8
8072-19	728.9
8073-3	161.9
8074-32	483.9
8076-4	10763.5
8078-15	500.3
8079-39	403.3
8080-24	1523.4
8081-55	249.6
8085-10	448.6
8086-49	3102.2
8087-250	599.1
8088-56	353.8
8089-173	706.5
8091-16	567
8092-29	13076.8
8093-13	437.6
8094-20	755.3
8095-213	3588.6
8097-77	3037.7
8098-37	1930.4
8099-42	8470
8100-15	329.6
8102-239	616
8104-21	577.2
8106-15	842.5
8107-12	387
8219-14	51190.4
8220-15	13340.8
8221-19	11218.2
8222-49	720.9
8225-86	1653.1
8228-10	1269.8
8229-1	2536
8231-122	592
8232-90	2110.4
8233-2	4777.5
8235-48	721.7
8236-8	580.3
8237-56	319.1
8239-223	69130.2
8240-207	7750.9
8242-9	436.6
8243-55	791.6
8244-16	1180.7
8245-27	1898.1
8246-9	8463.5
8248-222	4170.1
8249-124	1620.7
8250-2	970.2
8252-2	3305.2
8253-2	982.6
8255-34	2320.7
8257-71	968.1
8258-22	1980
8259-25	421.5
8260-13	1302.8
8261-51	1095.4
8262-20	6647.5
8263-64	2030.3
8264-43	2173.2
8265-225	2090.9
8268-98	1816.7
8269-327	3148.1
8271-24	654.8
8272-22	688.1
8273-84	1301
8274-64	9012.6
8275-31	10486.8
8280-238	2958.5
8282-15	664.6
8285-64	345.5
8286-44	810.3
8287-17	679.9
8288-27	230038.8
8289-8	880.7
8290-1	386.3
8295-16	18521.7
8296-117	1811.3
8297-8	4003.6
8298-8	2372.1
8299-66	2557.1
8300-82	448.6
8303-102	1691.3
8304-50	8212.4
8305-18	1624.8
8306-54	483.3
8307-47	4814.2
8309-12	4271.1
8310-6	957.2
8312-139	3425.1
8314-71	917.1
8315-5	833.5
8316-36	474.8
8318-13	394
8320-5	543.1
8321-27	513.1
8323-163	1083.3
8325-37	7719.2
8326-63	1226.2
8327-26	11179.8
8328-9	721.9
8329-166	1407.1
8330-1	21424.7
8334-65	2691.7
8336-267	1186.2
8337-65	3024.6
8340-9	650.2
8343-224	672.8
8345-27	1202.3
8346-9	1057
8347-222	342
8348-4	3507.7
8351-17	1726.1
8352-26	3018.4
8353-15	690.7
8355-80	922.5
8356-88	1776.5
8357-43	2010.8
8358-30	3119.8
8359-149	612.9
8360-169	1357.8
8363-18	594.3
8364-74	940.1
8366-19	1270.4
8367-142	225.6
8368-102	7003.9
8369-102	566
8372-29	964.8
8374-5	4475.5
8376-25	597.2
8377-87	559
8378-3	1175.8
8380-244	722.5
8381-18	1185.9
8382-47	5708.5
8383-20	803.2
8385-248	12350.2
8386-11	879.1
8388-24	1049.8
8389-8	3489.2
8390-25	1195.3
8391-12	567.2
8393-121	499.6
8394-56	1660.7
8396-42	871.6
8397-147	1867.2
8398-277	1127.2
8399-6	246.7
8400-74	833.8
8402-22	2405.6
8403-18	1768.2
8404-102	282.4
8405-108	3317.8
8406-17	248.3
8407-84	5216.6
8409-3	659.6
8418-30	1200.8
8424-269	1367
8427-118	738.2
8428-102	3150.1
8429-16	2032.2
8443-9	1079.3
8444-3	1002.6
8444-46	206.3
8445-184	101.8
8445-54	400.7
8446-4	242.6
8447-11	1338.6
8449-103	62.1
8449-124	86.3
8450-36	383.8
8458-111	2209.5
8458-16	6692.7
8459-10	569.8
8462-18	479.2
8463-2	38383.6
8464-31	456.4
8465-52	1152.1
8467-9	775.4
8468-19	922.9
8469-41	25506
8470-213	168.1
8471-53	93.4
8474-6	12571.6
8475-15	418.1
8476-11	62521.6
8479-4	1482.5
8480-29	2513.2
8481-26	611.5
8481-44	127.4
8482-39	262
8483-5	143.4
8484-24	35679.3
8485-7	522.2
8488-33	2917.4
8518-55	1378.8
8520-8	1139.5
8528-74	3808.6
8529-1	542.2
8535-102	1949.9
8545-14	716.7
8556-5	862.4
8565-160	2211.8
8569-147	846.8
8578-45	1230.7
8587-21	1496.7
8589-13	3290.8
8595-75	317.2
8597-1	1629.4
8601-167	522.1
8606-39	750.5
8613-97	714.3
8619-12	301.1
8620-56	5987.8
8624-16	387.2
8631-13	1409.3
8633-18	1457.2
8634-187	1905.8
8635-283	4210.4
8644-46	15045.5
8645-257	1610.5
8646-61	605.5
8653-132	1778.2
8654-13	1092.6
8659-68	574.8
8660-33	10081
8660-5	15265.6
8664-36	4013.7
8667-42	1064
8671-378	1263.5
8675-79	1305.6
8681-93	969.6
8686-342	1068
8687-26	491.5
8690-25	486.6
8696-15	13922.7
8697-38	3428.9
8699-43	695.5
8700-325	1850.6
8702-42	706.2
8748-45	797.2
8749-194	1007.3
8750-46	646.2
8752-6	869.3
8754-5	730.3
8755-202	3638.8
8756-41	413.6
8758-2	1112.3
8759-29	869
8760-10	2785.8
8761-7	222.1
8762-38	490.2
8766-29	8957.7
8767-44	2286.9
8768-4	917
8769-30	342.9
8770-136	555.7
8772-5	459.9
8773-172	696
8775-61	656.2
8776-10	1787.7
8777-5	843.9
8778-3	383
8780-2	2506.4
8783-216	832
8784-7	395.1
8785-1	1882.8
8786-6	527.8
8787-21	1050.6
8790-6	591
8791-151	1233.8
8792-17	1952.9
8793-13	663.5
8794-13	478.9
8795-48	10767
8800-14	846.2
8802-24	2542.7
8803-61	1162.6
8804-39	110
8806-18	347
8807-13	413.1
8808-90	386.2
8810-26	104.2
8811-24	957.3
8813-160	546
8814-33	2713.1
8815-1	628.3
8817-29	610.7
8818-13	312.1
8819-3	20426.7
8820-2	171.9
8822-163	8387.2
8824-2	876
8825-4	659.6
8828-21	1417.1
8830-29	203.1
8832-55	556.9
8833-20	663
8834-58	323.5
8837-8	645
8838-10	1415.6
8839-4	628.6
8840-61	25540.2
8841-65	2186.2
8842-16	1166.9
8843-34	1447.3
8845-2	1165.2
8850-5	881.8
8851-42	648.2
8852-10	1989.3
8853-2	744.5
8854-59	1661.2
8858-21	559.5
8859-51	670.8
8863-3	561.1
8864-59	1080.8
8866-53	4097.1
8867-18	978.5
8868-4	3420.8
8869-5	834.9
8870-38	1360.1
8871-14	370.8
8872-1	514.8
8874-53	1937.3
8876-51	959.2
8877-22	2504
8878-48	579.4
8882-1	233.9
8885-6	2613.3
8887-21	7965.1
8888-33	1449.2
8889-5	1526.3
8890-9	4140.6
8891-7	2843.1
8892-14	3370.9
8893-29	408.8
8894-80	1149.1
8897-3	806.7
8898-19	317.5
8899-75	499.9
8900-28	3776.9
8901-40	29246.2
8903-1	6155.5
8905-20	12315.4
8906-60	4722.6
8907-11	6232.9
8908-14	1425.5
8909-77	816.1
8913-22	1751.8
8916-32	10709.5
8918-64	1171.7
8921-139	1036.5
8922-4	2402.1
8923-94	4235.3
8924-55	307.1
8925-25	1844.1
8927-6	1319.5
8929-7	2036
8931-124	595
8932-1	1275.9
8933-84	909.5
8935-22	870
8941-4	518.5
8942-2	1527.4
8944-42	633.8
8945-7	606.5
8946-38	1022.9
8947-268	271.7
8948-13	2941.9
8949-3	821.5
8950-4	1103.3
8951-162	848
8952-65	1255.3
8953-47	680.8
8954-30	1330.8
8955-60	1349.8
8956-96	1266.3
8957-72	1962.7
8958-51	5119.5
8959-61	913.1
8960-3	882
8962-48	1275.3
8963-8	779.2
8964-14	572.5
8967-6	4501.2
8969-49	1114.4
8970-9	796
8971-9	2084.3
8973-23	1018.4
8974-172	7702.9
8975-26	884.5
8976-13	837.7
8978-30	490.4
8979-1	749.4
8980-19	666.7
8982-65	6175.1
8983-7	2363.8
8984-28	235.9
8985-13	2020.3
8986-2	2213.4
8989-40	3151.4
8990-42	8789.4
8991-115	1892.4
8992-1	701.4
8993-151	1272.8
8994-65	803.3
8997-4	1020.7
8998-15	400.8
8999-19	1328.8
9000-177	2406.1
9002-36	21509.1
9003-99	1309.2
9004-24	569.5
9005-16	9751
9008-6	1964.5
9010-3	327.1
9012-1	321.8
9013-60	611.6
9014-18	280.6
9015-1	1165.2
9016-12	2533.2
9017-58	1526.8
9018-38	1400.9
9021-1	3137.8
9022-49	1810.3
9023-9	658.6
9025-5	2600.1
9026-40	1691.4
9027-10	365.1
9028-5	7165.5
9030-56	691.5
9032-30	1368.9
9035-2	363.9
9037-1	1097.7
9038-12	1765.2
9039-47	9187.9
9040-144	1115.8
9043-7	2001.2
9044-1	2731.3
9045-3	663.4
9046-46	541
9049-2	298.3
9050-170	347.2
9051-13	377.6
9053-16	1899
9054-8	693.9
9055-81	214.2
9057-19	614.6
9058-1	169.5
9059-14	2013.4
9060-27	1299.5
9061-3	717.8
9063-9	388.6
9064-12	2080.7
9065-28	1170.9
9067-152	233.4
9068-17	1511
9070-1	452.2
9073-35	492
9074-6	566
9075-121	493.4
9076-25	9051.2
9077-10	4234.6
9078-207	6427.6
9080-1	473.4
9081-39	1636.6
9082-25	2481.2
9083-35	615.8
9086-95	1207.1
9087-8	1532.3
9088-20	3047.2
9089-77	409.6
9090-9	28789.5
9092-33	5008.9
9094-5	2381.6
9095-5	373.8
9096-80	535.8
9097-5	432.5
9099-19	1968.8
9100-32	3276.2
9102-28	4810.6
9106-87	430.8
9107-59	445.8
9108-48	490.6
9110-2	450.3
9111-40	954.6
9114-84	716
9115-78	968.5
9116-28	725.7
9117-4	495.5
9118-7	2281.4
9121-28	426.6
9122-8	639
9123-18	513
9125-23	1763.1
9126-171	662.8
9127-4	207.4
9128-34	2026.5
9168-31	788.2
9169-14	1309.7
9170-24	497.2
9171-11	1329.8
9172-69	1450
9173-21	603.9
9175-48	900.5
9176-3	1403.1
9177-6	17094.8
9178-30	278.8
9180-6	722.6
9182-3	1407.5
9183-7	3184.7
9185-15	1997.6
9187-2	1320.9
9188-119	527
9190-7	2635.3
9191-8	9403.9
9196-8	3154.6
9197-4	1422.8
9199-6	1887.5
9201-13	5322.9
9202-309	8277.8
9204-33	773.6
9207-60	934
9211-19	78662.4
9212-22	1666.4
9213-24	3409.1
9215-117	1166
9216-100	4701.4
9218-7	562.2
9219-70	747
9220-7	883.8
9221-6	3029
9223-11	7841.9
9224-20	1529.9
9226-6	460.4
9227-15	581.6
9229-9	1903.2
9231-23	1835.3
9232-1	1961.6
9233-71	740.8
9234-8	1082.2
9235-3	17616.8
9237-54	573.8
9241-40	600.5
9242-11	2386.9
9243-10	3350.7
9244-27	798.1
9245-1	502.9
9246-1	385.1
9248-36	361.3
9249-17	422.4
9250-87	2340.6
9251-28	2416.2
9253-52	14927.1
9254-18	3294.6
9255-5	1653.5
9256-78	428.5
9257-14	865.8
9258-14	285.1
9259-35	5687.6
9261-14	2341.4
9263-57	661.2
9264-11	811.5
9265-10	254.7
9266-1	1652.5
9267-2	14959.4
9269-7	15556.9
9271-101	2373.2
9275-2	30363.8
9276-7	1155.5
9277-16	2179.6
9278-9	8377.2
9279-7	1565.8
9281-50	483.4
9282-12	1827
9283-8	441.1
9284-25	3359.8
9287-6	632.3
9288-7	1340.5
9290-8	735.6
9294-45	656.4
9296-15	5304.9
9297-12	2258.9
9300-13	390.9
9302-90	437.4
9303-9	1090.9
9305-89	1079.7
9306-7	685.2
9310-2	2054.5
9312-8	4816.1
9313-27	1515.2
9314-9	660.4
9315-16	4852.7
9316-67	7540.5
9317-4	1320.9
9319-59	326.5
9321-400	1011
9322-15	1077.3
9326-33	97881.9
9327-3	591
9328-55	679.5
9329-28	818.8
9332-6	1120.7
9333-59	527.9
9335-28	690.8
9337-43	372
9338-2	4909
9339-204	1249.3
9340-17	1354
9341-1	2706.7
9343-16	2333.4
9345-436	361.9
9347-13	487.4
9348-1	553.6
9350-3	900.5
9352-86	716.6
9353-8	702
9355-26	611.8
9357-4	1698.2
9358-3	737.4
9359-9	2306.2
9360-33	1872.6
9361-7	725
9362-11	1696.3
9363-11	936.3
9365-91	556.8
9366-54	1885.8
9368-64	559.7
9369-174	903
9370-69	3346.7
9372-157	1830.1
9373-405	255.1
9374-24	1283.5
9377-25	2138.7
9378-6	1011.3
9379-248	1077.4
9380-2	5613.2
9383-24	1183.8
9384-17	5402.9
9385-4	6625.4
9386-42	620
9387-13	525.7
9388-18	2828.2
9389-12	497.7
9391-60	3705.8
9392-43	3553.3
9394-19	40807.8
9398-30	582
9400-40	5106.4
9401-57	5255.9
9402-18	363
9409-11	28551.5
9412-52	502.6
9416-77	10153.7
9426-73	1519
9436-2	816.7
9439-454	875.5
9443-137	563.8
9444-70	771.4
9445-44	432.8
9449-150	16097.1
9450-18	281.8
9451-20	8221.5
9453-12	1357.9
9456-34	3241.3
9457-3	1123.2
9459-7	3221.2
9461-2	1431.9
9463-26	1057.6
9467-24	586.2
9468-8	4358.9
9470-15	700.6
9474-22	422.4
9475-22	450.7
9478-69	1081
9482-110	1154.5
9484-75	624.8
9486-13	1251.7
9487-60	854.9
9490-3	2437.6
9491-13	234.7
9492-5	309.1
9493-56	715
9495-10	754.2
9497-3	259.1
9500-5	811.4
9503-1	2442.1
9504-19	801.5
9506-10	3383.6
9507-55	481.1
9508-104	321.9
9509-4	970.8
9511-61	1136.2
9512-24	863.1
9513-9	488.6
9514-46	730.9
9518-95	552.8
9522-3	3763.6
9523-34	481.9
9524-46	867.4
9525-1	2407
9526-3	744
9530-6	593.6
9531-24	1503.4
9532-5	1880.2
9535-14	3550.7
9536-16	3548.2
9539-25	202.4
9541-15	521.7
9543-131	583.8
9544-24	370.6
9545-156	549.7
9547-29	7554.2
9550-153	315.9
9557-5	4174.1
9561-21	432.7
9565-6	377.1
9566-103	932.2
9568-289	1146.3
9569-14	576.5
9573-108	183.3
9574-11	987.6
9576-58	771.1
9577-26	956.9
9578-263	495.6
9579-59	594.5
9580-5	3097.1
9581-4	1133.1
9582-93	333.8
9583-17	862.2
9584-105	1248.2
9585-80	668.9
9590-10	8566
9594-30	887
9595-11	1024.3
9598-23	828.1
9599-6	1739.3
9600-55	573.8
9603-9	1079.2
9604-14	1181.9
9606-4	1294.8
9607-39	1502.4
9609-25	3204.2
9613-16	775.3
9627-15	2772.8
9638-2	146.9
9713-67	12759.4
9715-15	535.3
9719-145	1504.7
9723-105	691.8
9725-46	436
9728-4	1126.9
9730-22	867.7
9735-44	4844.6
9738-7	2230.6
9739-4	1084
9742-59	3744.9
9744-139	19036.2
9745-20	930.2
9747-48	911
9748-31	1273.8
