SeqId	Reference
5852-6	4200.8
5854-60	249.7
5858-6	95031.3
5861-78	5195.0
5864-10	1577.9
5867-60	1232.1
5870-23	2658.6
5879-51	1288.0
5882-34	247.7
5885-55	6567.2
5888-29	9108.2
5897-58	235.6
5900-11	930.6
5903-91	2339.3
5909-51	1688.8
5915-58	231.6
5918-5	666.9
5927-4	664.5
5930-54	1047.8
5934-1	1934.4
5936-53	387.0
5939-42	582.5
5947-90	156.7
5954-62	1054.5
5957-30	482.6
5960-49	22643.0
5963-9	697.8
5970-61	1396.2
5980-55	721.2
5981-6	225.1
5982-50	10263.9
5988-49	611.5
5992-50	1308.3
6003-28	571.0
6019-12	2830.8
6020-52	4631.2
6022-57	1040.8
6024-68	501.3
6027-31	490.6
6035-2	552.4
6036-78	1597.8
6037-6	270.0
6039-24	2039.2
6042-52	20378.5
6048-4	352.9
6049-64	39644.5
6054-6	1713.2
6055-53	9579.2
6060-2	11154.6
6064-4	7034.9
6069-71	3283.6
6070-11	1170.8
6075-61	8429.4
6077-63	11305.7
6079-59	1689.8
6081-52	14137.9
6086-15	2445.1
6102-2	943.9
6103-70	662.0
6104-1	2496.6
6107-3	27813.7
6113-31	1442.0
6115-40	3668.6
6117-4	3314.3
6119-14	683.7
6121-5	295.8
6123-69	2883.4
6151-18	711.0
6168-11	1978.8
6172-7	2372.0
6207-10	1866.7
6209-2	674.5
6210-100	586.0
6213-10	1485.2
6214-84	316.8
6217-23	2713.8
6219-14	158.8
6221-1	1367.4
6223-5	1782.9
6225-3	3096.6
6226-69	1185.3
6227-1	2061.6
6228-58	821.6
6229-13	1836.3
6230-56	522.0
6231-46	746.1
6232-54	3812.2
6234-74	3596.9
6236-51	756.8
6237-11	450.0
6238-55	505.2
6240-70	575.4
6245-4	507.0
6247-9	1733.4
6248-68	474.7
6252-62	10839.6
6255-74	3002.7
6256-9	8144.8
6257-56	3923.7
6259-60	7994.2
6260-14	22326.0
6262-14	563.0
6263-77	1484.3
6264-9	185.1
6267-51	3513.6
6273-58	1092.0
6274-15	390.3
6276-16	1818.2
6277-55	31491.9
6280-11	4028.4
6281-51	1638.8
6283-60	2966.8
6284-7	4583.0
6285-71	6307.1
6289-78	439.7
6290-3	802.2
6291-55	1432.2
6294-11	1930.3
6295-67	1639.0
6296-36	476.0
6300-14	2203.1
6304-8	4196.9
6315-58	652.2
6321-65	830.9
6324-11	3438.1
6326-20	630.5
6334-9	670.5
6340-10	19661.4
6342-10	756.0
6350-43	531.0
6351-55	526.3
6352-8	272.4
6353-60	4967.0
6354-13	695.7
6356-3	21677.2
6357-83	604.0
6359-50	745.0
6360-7	506.9
6361-49	405.9
6362-6	1161.9
6363-55	46266.4
6364-7	6900.8
6365-62	265.2
6366-38	6057.8
6367-66	9861.5
6368-9	1697.2
6369-82	968.5
6371-50	580.1
6372-7	8897.4
6373-54	1309.8
6374-7	354.1
6375-75	2177.8
6377-54	624.2
6378-2	4340.8
6379-62	1172.7
6380-23	60455.9
6382-17	2878.6
6383-90	10694.0
6384-19	381.6
6385-63	563.8
6386-4	3560.1
6387-61	6472.7
6388-21	543.8
6389-57	1903.7
6390-18	12054.3
6391-52	3130.8
6392-7	10194.0
6393-63	1463.7
6395-58	503.2
6398-12	698.7
6399-52	223.2
6400-33	730.0
6401-73	3088.1
6402-8	7901.1
6404-20	781.7
6405-74	1027.2
6406-3	2514.8
6407-63	153.3
6408-2	10326.2
6409-57	814.0
6410-26	259.4
6411-58	552.5
6412-26	151.1
6413-79	287.7
6414-8	6611.6
6415-90	22083.5
6416-8	96.0
6417-55	2158.8
6419-75	347.9
6420-4	224.1
6421-52	593.2
6423-66	2293.4
6424-2	1064.1
6425-87	5350.2
6430-36	216.6
6431-68	1683.8
6433-57	1400.8
6434-18	821.2
6439-59	6999.9
6440-31	2301.0
6441-62	1050.7
6442-6	3338.4
6443-68	282.9
6444-15	709.4
6447-73	524.6
6448-36	741.7
6450-8	306.9
6451-64	9331.9
6453-70	475.3
6454-38	914.6
6455-52	392.4
6456-17	687.2
6457-50	1014.0
6458-6	2242.3
6461-54	3785.8
6462-12	2416.8
6463-59	4663.0
6464-40	1266.2
6466-7	466.8
6467-65	3966.8
6468-37	713.0
6469-62	465.3
6470-19	47549.3
6471-53	28344.1
6472-40	5116.5
6473-55	603.5
6478-2	2222.4
6480-1	552.3
6485-59	1855.6
6491-59	867.1
6493-9	560.1
6494-60	370.8
6495-14	516.1
6496-60	444.0
6497-10	1085.7
6502-50	2071.0
6504-65	350.9
6506-54	993.4
6507-16	1320.5
6508-68	862.2
6510-56	2065.7
6511-17	842.5
6512-68	2938.0
6517-14	1126.0
6518-85	1110.3
6520-87	4040.4
6521-35	1187.8
6522-57	27822.5
6525-17	4052.7
6526-77	666.1
6527-1	1631.7
6528-95	829.3
6530-63	272.0
6531-29	443.7
6533-20	192.0
6536-54	2234.7
6538-90	543.3
6543-182	1201.5
6544-33	2072.0
6545-58	811.2
6546-41	459.3
6547-83	365.0
6549-60	344.5
6550-4	1268.3
6551-94	6903.7
6553-68	388.9
6555-58	971.5
6556-5	1459.5
6557-50	1109.6
6558-5	1025.9
6561-77	1491.5
6563-78	2456.6
6565-68	1059.8
6568-18	1029.1
6570-1	1472.5
6571-75	1890.8
6572-10	557.2
6574-11	6800.1
6575-79	1363.6
6576-1	1210.9
6577-64	624.6
6578-29	1298.2
6580-29	5705.4
6581-50	264.3
6583-67	23955.0
6584-1	196.0
6586-19	4548.8
6587-6	1211.4
6590-54	21253.5
6593-5	663.7
6594-64	592.7
6597-24	1314.2
6599-5	544.8
6600-70	481.0
6603-18	1583.3
6604-59	1447.0
6605-17	31290.2
6606-61	3152.4
6609-22	3071.7
6611-8	722.3
6612-90	1442.6
6617-12	1390.6
6620-82	7329.2
6621-10	1223.2
6622-90	555.2
6624-94	652.8
6625-31	1095.2
6626-81	1904.6
6627-25	3047.1
6629-3	7160.9
6631-17	964.2
6633-43	1460.8
6641-60	882.6
6645-53	5282.6
6647-55	2750.4
6649-51	338.0
6651-74	27258.0
6653-58	580.8
6706-18	443.2
6713-4	2060.0
6715-63	411.6
6895-1	2795.9
6896-3	2797.6
6897-38	485.7
6899-37	1041.8
6900-30	1211.7
6904-14	499.4
6907-17	572.8
6909-40	962.2
6911-103	124.2
6912-6	252.1
6913-189	483.6
6914-15	3584.9
6915-2	282.9
6917-49	520.4
6918-183	964.7
6919-3	1368.9
6920-1	950.5
6921-24	1013.9
6923-1	1344.4
6925-26	1052.6
6927-7	3365.3
6929-10	351.2
6930-95	694.0
6931-10	1849.1
6932-42	1772.2
6933-20	1255.8
6934-8	4926.9
6935-123	2286.8
6936-7	718.5
6937-251	297.6
6938-21	806.1
6940-18	966.3
6941-11	1401.2
6947-4	7400.2
6948-82	1354.1
6951-26	829.4
6955-68	1519.6
6957-14	1950.8
6961-14	2119.2
6962-5	1575.8
6963-82	602.8
6965-19	852.1
6966-144	441.1
6967-5	162.2
6969-14	270.2
6973-111	1560.0
6974-6	332.3
6975-52	514.2
6984-6	1521.7
6986-17	897.0
6990-44	1111.2
6991-24	2346.4
6992-67	777.6
6993-8	323.1
6994-19	2163.4
6997-32	1442.8
6998-106	1965.6
7002-1	424.0
7003-4	446.1
7006-4	171.6
7007-24	336.1
7008-13	25853.2
7009-6	491.6
7009-8	789.5
7011-8	207.2
7012-35	1654.2
7014-27	1397.2
7015-8	11377.7
7016-12	1509.3
7018-10	454.3
7019-13	1500.0
7020-13	208.5
7034-4	2358.6
7038-45	1712.5
7045-4	416.0
7046-6	693.4
7048-4	493.7
7049-2	2098.1
7050-5	435.9
7054-87	2021.2
7056-16	410.1
7057-18	1067.3
7059-14	3342.9
7060-2	2460.9
7064-2	429.5
7065-1	6413.3
7066-199	184.0
7069-9	415.9
7070-25	368.1
7071-23	2153.2
7073-69	231.4
7076-17	501.5
7077-9	322.6
7081-2	610.4
7082-2	798.6
7083-74	1756.6
7084-1	307.4
7085-81	1831.8
7089-42	355.4
7090-17	1037.2
7092-7	676.3
7096-30	3359.2
7097-8	339.8
7099-33	415.9
7100-31	1278.5
7104-71	1197.3
7105-7	529.6
7106-37	578.3
7108-7	247.9
7110-2	11042.0
7113-1	805.3
7115-5	3426.6
7116-31	242.3
7117-21	441.6
7118-24	680.4
7121-2	307.4
7122-31	489.4
7123-25	1275.8
7124-18	1237.8
7125-4	307.7
7127-3	4129.0
7128-9	265.2
7130-4	199.2
7131-207	1559.2
7131-8	876.9
7132-55	408.3
7134-14	738.0
7136-107	927.1
7136-7	810.1
7137-8	370.4
7139-14	3065.2
7140-1	1931.4
7141-21	3491.9
7142-5	1547.6
7143-9	665.0
7144-234	932.8
7145-1	2198.8
7146-16	653.8
7146-5	281.0
7147-35	2121.2
7148-42	734.1
7152-5	2651.2
7153-66	233.4
7154-92	21477.2
7155-46	849.9
7156-2	4142.2
7157-22	2544.2
7161-25	3832.6
7163-26	6362.8
7167-102	10556.8
7173-141	5357.1
7174-15	545.0
7175-4	325.8
7178-59	3487.4
7179-69	911.6
7180-114	443.0
7181-17	303.5
7182-1	893.4
7183-102	475.5
7184-13	725.8
7185-29	19688.1
7186-111	876.2
7187-3	464.5
7189-55	829.0
7190-50	13653.4
7191-32	731.1
7192-37	633.1
7193-98	413.2
7194-36	4783.1
7195-119	690.7
7196-21	516.8
7197-2	278.9
7198-197	748.6
7199-3	131.8
7200-4	362.6
7201-5	351.5
7202-107	464.9
7203-125	1291.7
7204-1	655.0
7206-20	6104.4
7207-4	555.5
7208-60	338.9
7210-25	1347.5
7211-2	667.7
7215-18	3127.8
7218-87	4271.2
7219-152	452.8
7221-56	364.8
7223-60	2220.7
7224-11	344.8
7225-51	279.9
7227-75	7028.3
7228-2	2141.9
7231-37	499.6
7233-73	572.1
7234-12	640.6
7239-9	248.2
7240-2	443.4
7241-12	1172.5
7242-14	1001.4
7243-8	829.1
7244-16	1506.7
7245-2	2308.8
7246-4	364.5
7247-1	272.6
7249-307	833.3
7249-37	941.2
7251-64	1218.0
7253-6	130.0
7257-18	363.1
7258-5	296.9
7262-191	433.4
7265-32	1114.6
7266-4	2140.9
7267-2	686.0
7268-12	661.2
7551-33	2058.0
7624-19	480.4
7625-27	915.2
7628-40	1744.4
7638-30	6341.9
7648-9	4749.2
7655-11	1875.5
7660-21	30291.8
7680-205	337.6
7691-11	232.4
7693-13	615.4
7695-106	2776.3
7696-3	907.3
7713-102	1304.5
7713-50	378.1
7717-95	1865.2
7721-81	2438.8
7732-45	324.6
7735-17	3271.5
7736-28	730.8
7737-76	506.1
7738-299	700.5
7740-33	793.2
7741-111	527.5
7742-11	423.9
7743-5	210.2
7744-10	881.5
7745-3	419.1
7746-230	374.7
7747-47	2379.9
7748-11	1376.8
7751-121	1540.1
7752-31	1638.7
7753-21	2396.3
7754-11	390.1
7755-37	750.2
7756-37	475.2
7757-5	1035.5
7758-217	1280.4
7761-125	7973.0
7762-30	441.6
7763-25	482.7
7765-15	1504.9
7766-25	1180.2
7767-1	1035.6
7768-10	805.0
7769-29	392.3
7770-25	487.1
7773-20	1416.0
7775-15	656.2
7776-20	8814.3
7778-104	521.8
7779-86	4131.8
7780-34	882.5
7782-34	403.1
7784-1	3403.0
7785-1	716.7
7786-83	644.9
7787-25	2042.2
7788-1	2083.6
7789-182	870.8
7790-21	564.2
7792-58	382.1
7795-14	1514.8
7796-10	1688.8
7797-11	577.5
7799-3	532.2
7800-85	1272.8
7801-30	178.3
7802-53	529.4
7803-4	892.2
7805-52	953.6
7806-33	9473.0
7808-5	1460.4
7809-22	2815.7
7810-20	1948.8
7812-11	927.7
7813-6	435.4
7815-49	726.6
7816-23	169.8
7817-36	643.5
7818-101	3559.0
7821-6	809.9
7822-11	359.3
7823-22	2437.7
7824-88	386.4
7825-7	546.6
7826-1	380.1
7827-20	86.0
7831-39	23431.2
7832-181	5341.8
7835-2	480.6
7838-27	1020.0
7839-99	850.1
7840-64	1725.3
7841-84	10083.0
7842-52	830.2
7843-152	374.0
7846-44	697.8
7847-66	434.1
7849-3	720.9
7850-1	2084.2
7851-30	831.9
7852-9	710.0
7853-19	1276.8
7854-38	468.1
7856-51	1298.0
7857-22	2330.8
7859-21	3050.8
7860-9	1548.3
7861-9	2170.4
7863-50	6422.6
7864-3	773.8
7865-126	799.2
7866-11	4043.5
7867-154	469.0
7870-8	7126.8
7871-16	1680.1
7872-5	1157.9
7873-32	610.9
7875-86	106538.1
7878-2	593.5
7879-12	568.2
7880-9	1690.5
7881-244	430.4
7882-31	4220.1
7884-15	705.9
7885-17	13623.5
7886-26	1891.9
7887-57	352.5
7888-58	1892.7
7890-68	527.1
7891-45	580.8
7892-132	806.5
7893-19	1755.4
7894-155	399.2
7895-108	838.8
7897-75	376.6
7898-29	771.9
7903-18	368.2
7905-30	91205.2
7909-37	41777.2
7910-41	1590.3
7911-29	680.9
7915-31	1587.2
7916-10	189.3
7917-17	1465.7
7918-114	2335.9
7919-278	236.5
7920-30	324.7
7921-65	1131.9
7922-5	486.1
7923-41	2195.7
7924-7	725.3
7925-18	729.6
7926-13	858.8
7927-16	345.5
7928-183	4356.9
7930-3	627.6
7932-23	244.2
7933-75	4314.4
7934-11	1314.5
7935-26	1046.2
7939-1	1202.8
7943-16	240.6
7944-1	340.5
7945-10	8076.8
7947-19	371.9
7948-129	815.7
7950-142	464.0
7951-146	425.7
7952-2	266.0
7953-20	1029.3
7955-195	41931.5
7956-11	2572.5
7957-2	3544.8
7958-15	438.1
7959-34	7472.5
7960-53	186.2
7962-11	446.6
7963-36	294.0
7965-25	2946.2
7967-38	72.9
7968-15	519.3
7969-163	811.6
7970-315	6170.8
7975-97	295.5
7976-19	119.3
7980-72	1930.7
7981-230	417.9
7982-10	362.8
7983-1	354.6
7986-98	2209.1
7989-5	3550.1
7991-54	824.0
7992-3	232.4
7993-23	321.2
7994-41	464.9
7995-16	457.0
7997-118	189.6
7999-23	1278.1
8000-17	837.5
8002-27	433.6
8003-57	348.1
8004-15	324.0
8005-1	858.4
8006-12	835.1
8007-19	1514.8
8008-28	835.0
8009-121	4827.8
8011-96	144.2
8013-9	1596.7
8014-359	4319.2
8015-144	433.2
8016-19	804.5
8017-23	568.7
8018-43	2325.2
8019-73	418.8
8021-59	3407.4
8023-23	58.1
8024-64	1050.8
8028-22	1249.0
8029-35	263.1
8031-11	349.4
8032-23	127.7
8033-1	332.0
8034-6	347.0
8035-6	969.5
8036-75	123.8
8037-53	1129.8
8038-41	1657.8
8039-41	3131.9
8040-9	1151.1
8041-5	1257.6
8042-88	690.6
8043-153	926.3
8044-90	7887.7
8045-3	250.2
8046-9	1186.7
8048-9	12831.7
8051-10	128.0
8052-115	522.9
8053-16	609.5
8055-33	316.1
8057-78	405.4
8059-1	595.5
8060-7	159.9
8061-102	211.6
8062-15	333.6
8064-125	844.2
8065-245	219.1
8066-38	355.6
8067-21	239.6
8068-43	416.1
8069-85	1836.2
8070-88	277.5
8071-114	482.4
8072-19	444.1
8073-3	107.1
8074-32	358.7
8076-4	3360.6
8078-15	321.1
8079-39	245.4
8080-24	1119.9
8081-55	159.3
8085-10	296.6
8086-49	2450.4
8087-250	447.8
8088-56	270.2
8089-173	421.4
8091-16	338.3
8092-29	9825.0
8093-13	291.9
8094-20	563.6
8095-213	2730.1
8097-77	2379.9
8098-37	1002.1
8099-42	6024.9
8100-15	347.5
8102-239	356.9
8104-21	381.6
8106-15	486.9
8107-12	248.5
8219-14	22221.0
8220-15	9013.5
8221-19	7996.9
8222-49	541.2
8225-86	1321.3
8228-10	585.3
8229-1	1835.0
8231-122	1074.3
8232-90	1753.2
8233-2	3658.4
8235-48	621.2
8236-8	517.5
8237-56	433.4
8239-223	56853.1
8240-207	6883.5
8242-9	430.1
8243-55	933.9
8244-16	971.9
8245-27	1565.2
8246-9	5694.2
8248-222	2585.9
8249-124	1167.6
8250-2	787.5
8252-2	2424.4
8253-2	4390.1
8255-34	1558.7
8257-71	664.9
8258-22	1479.4
8259-25	284.0
8260-13	791.5
8261-51	769.5
8262-20	5472.5
8263-64	1288.8
8264-43	1776.2
8265-225	3015.2
8268-98	1272.0
8269-327	2379.6
8271-24	509.8
8272-22	517.5
8273-84	1181.2
8274-64	5706.8
8275-31	9308.9
8280-238	2234.8
8282-15	535.0
8285-64	215.2
8286-44	473.2
8287-17	812.8
8288-27	227086.2
8289-8	942.8
8290-1	337.0
8295-16	16188.2
8296-117	1613.8
8297-8	3143.8
8298-8	2179.2
8299-66	2478.9
8300-82	447.6
8303-102	1699.0
8304-50	5479.0
8305-18	1233.0
8306-54	350.4
8307-47	4553.7
8309-12	3272.8
8310-6	937.5
8312-139	2773.0
8314-71	1688.3
8315-5	546.8
8316-36	450.8
8318-13	449.1
8320-5	381.0
8321-27	339.6
8323-163	743.1
8325-37	5855.9
8326-63	1704.0
8327-26	9715.8
8328-9	621.3
8329-166	1158.0
8330-1	15394.8
8334-65	1554.2
8336-267	1282.4
8337-65	2128.6
8340-9	392.1
8343-224	384.5
8345-27	947.8
8346-9	762.0
8347-222	282.9
8348-4	2588.1
8351-17	1276.2
8352-26	2063.1
8353-15	579.7
8355-80	708.7
8356-88	1264.4
8357-43	1344.8
8358-30	2116.6
8359-149	454.2
8360-169	995.0
8363-18	419.9
8364-74	743.8
8366-19	2707.3
8367-142	176.9
8368-102	5738.2
8369-102	434.1
8372-29	725.8
8374-5	2521.6
8376-25	409.1
8377-87	538.5
8378-3	849.7
8380-244	500.4
8381-18	994.7
8382-47	3636.1
8383-20	661.0
8385-248	10280.2
8386-11	751.2
8388-24	436.7
8389-8	2057.1
8390-25	789.5
8391-12	423.3
8393-121	390.9
8394-56	886.3
8396-42	614.5
8397-147	1738.7
8398-277	1063.9
8399-6	211.7
8400-74	547.0
8402-22	1942.5
8403-18	1092.8
8404-102	172.2
8405-108	3928.3
8406-17	185.3
8407-84	4516.9
8409-3	354.1
8418-30	783.8
8424-269	698.3
8427-118	611.1
8428-102	2470.3
8429-16	2490.6
8443-9	805.3
8444-3	881.9
8444-46	173.6
8445-184	98.8
8445-54	311.9
8446-4	164.8
8447-11	1034.5
8449-103	53.6
8449-124	85.6
8450-36	307.1
8458-111	1884.2
8458-16	5820.0
8459-10	425.1
8462-18	390.4
8463-2	32758.3
8464-31	355.0
8465-52	900.5
8467-9	669.6
8468-19	871.6
8469-41	23931.9
8470-213	160.4
8471-53	101.2
8474-6	9472.8
8475-15	318.7
8476-11	48567.5
8479-4	1367.5
8480-29	2207.4
8481-26	391.1
8481-44	119.1
8482-39	195.1
8483-5	118.2
8484-24	9321.1
8485-7	400.0
8488-33	2400.4
8518-55	979.5
8520-8	229.6
8528-74	2921.2
8529-1	728.2
8535-102	1191.6
8545-14	459.6
8556-5	526.9
8565-160	1791.0
8569-147	619.8
8578-45	955.8
8587-21	960.9
8589-13	2008.7
8595-75	268.6
8597-1	1312.3
8601-167	316.4
8606-39	557.8
8613-97	549.7
8619-12	210.1
8620-56	4253.1
8624-16	258.3
8631-13	787.3
8633-18	876.0
8634-187	1279.3
8635-283	2646.0
8644-46	10808.0
8645-257	976.8
8646-61	371.4
8653-132	869.9
8654-13	673.5
8659-68	399.2
8660-33	5930.6
8660-5	12930.8
8664-36	2297.3
8667-42	880.2
8671-378	767.7
8675-79	768.5
8681-93	513.8
8686-342	770.5
8687-26	346.6
8690-25	504.7
8696-15	7379.2
8697-38	2309.6
8699-43	414.6
8700-325	1245.3
8702-42	503.4
8748-45	431.4
8749-194	482.8
8750-46	519.8
8752-6	545.8
8754-5	545.6
8755-202	1449.8
8756-41	324.6
8758-2	828.0
8759-29	680.8
8760-10	1740.7
8761-7	176.7
8762-38	362.5
8766-29	7109.6
8767-44	1340.2
8768-4	655.7
8769-30	434.1
8770-136	384.0
8772-5	335.7
8773-172	550.6
8775-61	510.8
8776-10	983.5
8777-5	582.2
8778-3	246.1
8780-2	1778.4
8783-216	623.8
8784-7	291.8
8785-1	4504.6
8786-6	363.2
8787-21	810.5
8790-6	371.4
8791-151	699.5
8792-17	1282.3
8793-13	498.5
8794-13	403.9
8795-48	8668.9
8800-14	384.6
8802-24	1671.8
8803-61	881.0
8804-39	73.1
8806-18	261.8
8807-13	263.4
8808-90	407.1
8810-26	76.3
8811-24	877.6
8813-160	408.1
8814-33	2277.8
8815-1	541.8
8817-29	343.8
8818-13	250.6
8819-3	18842.9
8820-2	109.0
8822-163	32631.2
8824-2	785.2
8825-4	930.5
8828-21	1108.8
8830-29	103.8
8832-55	388.4
8833-20	485.6
8834-58	224.5
8837-8	537.2
8838-10	956.0
8839-4	345.1
8840-61	23572.5
8841-65	1724.1
8842-16	1197.3
8843-34	817.0
8845-2	806.3
8850-5	671.3
8851-42	632.5
8852-10	1188.6
8853-2	448.9
8854-59	1015.9
8858-21	411.3
8859-51	463.5
8863-3	451.6
8864-59	618.8
8866-53	2823.7
8867-18	1201.8
8868-4	2022.5
8869-5	616.8
8870-38	861.5
8871-14	250.7
8872-1	434.2
8874-53	1277.3
8876-51	806.5
8877-22	1323.7
8878-48	490.7
8882-1	169.8
8885-6	2089.3
8887-21	7110.9
8888-33	852.6
8889-5	867.0
8890-9	2734.8
8891-7	1042.7
8892-14	5637.3
8893-29	449.9
8894-80	1219.4
8897-3	514.6
8898-19	193.3
8899-75	305.6
8900-28	3313.3
8901-40	24073.5
8903-1	4300.6
8905-20	8913.5
8906-60	3159.4
8907-11	4217.0
8908-14	1053.3
8909-77	719.7
8913-22	1237.8
8916-32	5153.4
8918-64	940.5
8921-139	1687.8
8922-4	1416.3
8923-94	2996.6
8924-55	160.9
8925-25	1376.5
8927-6	976.5
8929-7	1233.2
8931-124	276.8
8932-1	865.9
8933-84	537.6
8935-22	680.0
8941-4	242.4
8942-2	961.5
8944-42	537.5
8945-7	944.6
8946-38	674.2
8947-268	204.8
8948-13	486.1
8949-3	458.1
8950-4	852.8
8951-162	470.9
8952-65	993.8
8953-47	714.0
8954-30	909.5
8955-60	908.2
8956-96	1004.0
8957-72	962.5
8958-51	5242.6
8959-61	560.6
8960-3	784.9
8962-48	726.4
8963-8	1077.9
8964-14	514.9
8967-6	2581.8
8969-49	960.2
8970-9	600.2
8971-9	2037.0
8973-23	758.0
8974-172	6046.4
8975-26	808.5
8976-13	658.2
8978-30	342.0
8979-1	635.8
8980-19	532.8
8982-65	5308.9
8983-7	1668.7
8984-28	159.4
8985-13	2324.9
8986-2	1658.6
8989-40	2119.1
8990-42	5246.9
8991-115	1348.8
8992-1	488.6
8993-151	909.5
8994-65	556.0
8997-4	934.8
8998-15	299.4
8999-19	1047.3
9000-177	1437.9
9002-36	17129.0
9003-99	665.7
9004-24	601.0
9005-16	7581.7
9008-6	1056.9
9010-3	213.1
9012-1	222.6
9013-60	420.4
9014-18	184.8
9015-1	859.4
9016-12	1752.2
9017-58	1151.1
9018-38	1041.2
9021-1	692.1
9022-49	904.9
9023-9	503.4
9025-5	1670.2
9026-40	6325.6
9027-10	260.1
9028-5	1257.4
9030-56	514.4
9032-30	656.2
9035-2	302.0
9037-1	750.7
9038-12	1118.2
9039-47	6653.7
9040-144	870.8
9043-7	876.1
9044-1	1457.3
9045-3	478.7
9046-46	320.9
9049-2	242.8
9050-170	287.7
9051-13	260.4
9053-16	1176.5
9054-8	695.8
9055-81	166.9
9057-19	504.2
9058-1	129.9
9059-14	1081.8
9060-27	1076.6
9061-3	507.5
9063-9	230.7
9064-12	1435.8
9065-28	708.4
9067-152	176.4
9068-17	1048.2
9070-1	337.1
9073-35	340.9
9074-6	386.5
9075-121	353.7
9076-25	6397.0
9077-10	3472.1
9078-207	6156.5
9080-1	267.5
9081-39	914.6
9082-25	1426.4
9083-35	397.1
9086-95	836.1
9087-8	3142.2
9088-20	2967.8
9089-77	418.0
9090-9	20422.8
9092-33	3214.8
9094-5	1712.2
9095-5	293.6
9096-80	231.6
9097-5	331.4
9099-19	3612.9
9100-32	3120.6
9102-28	2935.9
9106-87	268.6
9107-59	256.6
9108-48	4796.4
9110-2	822.2
9111-40	694.8
9114-84	430.4
9115-78	997.3
9116-28	630.0
9117-4	384.8
9118-7	1160.5
9121-28	309.4
9122-8	440.4
9123-18	354.9
9125-23	535.4
9126-171	394.3
9127-4	155.6
9128-34	1848.6
9168-31	568.0
9169-14	1232.7
9170-24	359.9
9171-11	1032.8
9172-69	1090.8
9173-21	497.4
9175-48	616.2
9176-3	790.5
9177-6	14522.6
9178-30	145.5
9180-6	524.5
9182-3	2297.6
9183-7	2418.4
9185-15	1267.5
9187-2	946.5
9188-119	471.7
9190-7	5284.4
9191-8	7334.1
9196-8	2292.4
9197-4	1349.5
9199-6	1307.3
9201-13	4345.0
9202-309	3805.7
9204-33	517.3
9207-60	490.7
9211-19	72145.4
9212-22	1474.7
9213-24	3230.7
9215-117	577.7
9216-100	3998.2
9218-7	347.6
9219-70	738.3
9220-7	399.6
9221-6	2342.1
9223-11	7159.2
9224-20	966.1
9226-6	335.5
9227-15	444.3
9229-9	1120.3
9231-23	1383.3
9232-1	1602.1
9233-71	520.3
9234-8	847.5
9235-3	13705.2
9237-54	620.9
9241-40	407.3
9242-11	1761.9
9243-10	2552.1
9244-27	729.2
9245-1	647.2
9246-1	262.9
9248-36	259.2
9249-17	263.4
9250-87	1900.2
9251-28	1473.2
9253-52	13931.5
9254-18	1648.4
9255-5	1077.8
9256-78	358.2
9257-14	693.4
9258-14	161.8
9259-35	4177.0
9261-14	1702.0
9263-57	462.2
9264-11	592.6
9265-10	186.7
9266-1	1139.2
9267-2	11169.3
9269-7	15150.1
9271-101	1637.9
9275-2	20431.8
9276-7	652.8
9277-16	1663.2
9278-9	6679.1
9279-7	884.8
9281-50	338.7
9282-12	1543.7
9283-8	248.9
9284-25	2195.2
9287-6	409.4
9288-7	1141.8
9290-8	380.8
9294-45	427.9
9296-15	4450.2
9297-12	1817.5
9300-13	289.9
9302-90	262.1
9303-9	825.6
9305-89	811.8
9306-7	506.0
9310-2	1069.4
9312-8	4351.0
9313-27	1251.8
9314-9	344.4
9315-16	22762.0
9316-67	5581.6
9317-4	771.0
9319-59	251.7
9321-400	656.2
9322-15	799.8
9326-33	94301.9
9327-3	399.4
9328-55	688.6
9329-28	589.5
9332-6	492.5
9333-59	328.2
9335-28	677.2
9337-43	240.0
9338-2	3938.8
9339-204	971.2
9340-17	1073.7
9341-1	2317.0
9343-16	1593.1
9345-436	261.0
9347-13	341.2
9348-1	492.1
9350-3	470.4
9352-86	616.5
9353-8	420.4
9355-26	387.8
9357-4	1541.0
9358-3	395.5
9359-9	1761.5
9360-33	1404.1
9361-7	549.6
9362-11	1058.1
9363-11	550.5
9365-91	299.6
9366-54	1452.9
9368-64	405.6
9369-174	644.0
9370-69	2935.9
9372-157	1061.5
9373-405	191.3
9374-24	673.1
9377-25	2451.4
9378-6	622.8
9379-248	660.5
9380-2	5163.1
9383-24	809.5
9384-17	3723.7
9385-4	5648.7
9386-42	424.2
9387-13	381.9
9388-18	3603.4
9389-12	316.1
9391-60	13847.6
9392-43	1878.7
9394-19	33384.2
9398-30	368.6
9400-40	2458.6
9401-57	3889.6
9402-18	339.3
9409-11	19706.7
9412-52	357.1
9416-77	8242.6
9426-73	659.5
9436-2	471.1
9439-454	662.5
9443-137	246.2
9444-70	447.6
9445-44	312.3
9449-150	15648.8
9450-18	229.4
9451-20	5340.1
9453-12	926.7
9456-34	2294.4
9457-3	775.8
9459-7	2612.2
9461-2	1324.2
9463-26	421.6
9467-24	452.8
9468-8	3620.4
9470-15	598.6
9474-22	243.6
9475-22	220.1
9478-69	868.4
9482-110	993.5
9484-75	463.6
9486-13	634.5
9487-60	501.6
9490-3	1561.4
9491-13	176.1
9492-5	257.9
9493-56	486.0
9495-10	443.1
9497-3	182.6
9500-5	277.3
9503-1	1616.7
9504-19	595.8
